sim,step,fmin,action,fnum,fmean,fstd,fmin,fmax,code_size,changes
0,0,0.7811710802210741,call_method,1,0.7811710802210741,0.0,0.7811710802210741,0.7811710802210741,1,1
0,1,1,call_method,1,1.0,0.0,1,1,2,1
0,2,0.7622129098170012,update_method,1,0.7622129098170012,0.0,0.7622129098170012,0.7622129098170012,3,1
0,3,1,call_method,1,1.0,0.0,1,1,4,1
0,4,1,update_method,1,1.0,0.0,1,1,5,1
0,5,1,update_method,1,1.0,0.0,1,1,6,1
0,6,1,call_method,1,1.0,0.0,1,1,7,1
0,7,0.9986708051889962,update_method,1,0.9986708051889962,0.0,0.9986708051889962,0.9986708051889962,8,1
0,8,0.7820603966465967,update_method,1,0.7820603966465967,0.0,0.7820603966465967,0.7820603966465967,9,1
0,9,1,update_method,1,1.0,0.0,1,1,10,1
0,10,1,update_method,1,1.0,0.0,1,1,11,1
0,11,0.9615069522045506,call_method,1,0.9615069522045506,0.0,0.9615069522045506,0.9615069522045506,12,1
0,12,1,call_method,1,1.0,0.0,1,1,13,1
0,13,0.8408821939221445,update_method,1,0.8408821939221445,0.0,0.8408821939221445,0.8408821939221445,14,1
0,14,1,call_method,1,1.0,0.0,1,1,15,1
0,15,1,update_method,1,1.0,0.0,1,1,16,1
0,16,1,call_method,1,1.0,0.0,1,1,17,1
0,17,0.9771389975145188,call_method,1,0.9771389975145188,0.0,0.9771389975145188,0.9771389975145188,18,1
0,18,1,call_method,1,1.0,0.0,1,1,19,1
0,19,0.9194443749011048,update_method,1,0.9194443749011048,0.0,0.9194443749011048,0.9194443749011048,20,1
0,20,0.8024699279570542,update_method,1,0.8024699279570542,0.0,0.8024699279570542,0.8024699279570542,21,1
0,21,0.8628324961596527,call_method,1,0.8628324961596527,0.0,0.8628324961596527,0.8628324961596527,22,1
0,22,1,update_method,1,1.0,0.0,1,1,23,1
0,23,1,call_method,1,1.0,0.0,1,1,24,1
0,24,0.8485214211085457,update_method,1,0.8485214211085457,0.0,0.8485214211085457,0.8485214211085457,25,1
0,25,0.8485214211085457,create_method,2,0.9242607105542728,0.07573928944572716,0.8485214211085457,1.0,25,1
0,26,0,update_method,2,0.5,0.5,0,1,26,1
0,27,0.3303603592069178,call_method,2,0.6651801796034589,0.33481982039654107,0.3303603592069178,1.0,27,1
0,28,0.3834730937664508,call_method,2,0.44984895037902606,0.06637585661257528,0.3834730937664508,0.5162248069916013,28,1
0,29,0.6490004788895642,update_method,2,0.6887658881040079,0.0397654092144436,0.6490004788895642,0.7285312973184515,29,1
0,30,0.43937382779451745,update_method,2,0.4913643884598,0.0519905606652826,0.43937382779451745,0.5433549491250826,30,1
0,31,0.43937382779451745,create_method,3,0.49424292563986666,0.04264486156761452,0.43937382779451745,0.5433549491250826,30,1
0,32,0.21457025558155263,update_method,3,0.33409711317244845,0.12189395116827434,0.21457025558155263,0.501434705840802,31,1
0,33,0.14033877027882252,call_method,3,0.45533297330812467,0.22385896043834905,0.14033877027882252,0.6402752983827797,32,1
0,34,0.2020974921845043,call_method,3,0.27617140590394,0.07402208626978092,0.2020974921845043,0.3772684545783792,33,1
0,35,0.31201999886928394,call_method,3,0.4439299493197643,0.09354423312954252,0.31201999886928394,0.5185802713928978,34,1
0,36,0.31173506246079136,call_method,3,0.42939006498633714,0.10387715265416828,0.31173506246079136,0.5643993852799092,35,1
0,37,0.09855337524910851,call_method,3,0.3124442917710841,0.1692953560414693,0.09855337524910851,0.5125529575651627,36,1
0,38,0.23201556167843745,call_method,3,0.3495273786779196,0.10928743658423352,0.23201556167843745,0.4952249074860001,37,1
0,39,0.1442785214118239,update_method,3,0.41631640369432255,0.19384235546368536,0.1442785214118239,0.5816411652473037,38,1
0,40,0.11109375713694736,call_method,3,0.28941375895590343,0.1614734769636723,0.11109375713694736,0.5021132610687296,39,1
0,41,0.12530284982085088,call_method,3,0.3098613208974448,0.1508804381708935,0.12530284982085088,0.494882068173279,40,1
0,42,0.2868761731321058,remove_method,2,0.4298533785117242,0.14297720537961844,0.2868761731321058,0.5728305838913427,39,2
0,43,0.2586995543961162,call_method,2,0.26369626632513654,0.004996711929020375,0.2586995543961162,0.26869297825415694,40,1
0,44,0.33315205203607784,update_method,2,0.46282250671230807,0.1296704546762302,0.33315205203607784,0.5924929613885382,41,1
0,45,0.437069327871014,update_method,2,0.49973240342302905,0.06266307555201503,0.437069327871014,0.562395478975044,42,1
0,46,0.437069327871014,create_method,3,0.4998216022820194,0.05116434244632277,0.437069327871014,0.562395478975044,42,1
0,47,0.21479857520221457,update_method,3,0.36338224803805125,0.15510940171547982,0.21479857520221457,0.5774258603865849,43,1
0,48,0.19251278592571375,update_method,3,0.24176985862533007,0.058605872413964054,0.19251278592571375,0.32412428183624487,44,1
0,49,0.0665729863585171,update_method,3,0.24129494378989183,0.17950260154300293,0.0665729863585171,0.4881424552742452,45,1
0,50,0.05953588464159448,call_method,3,0.3810561501777845,0.23427257775500374,0.05953588464159448,0.6110550016595792,46,1
0,51,0.14415618266731928,call_method,3,0.39877891141576316,0.18402984006968845,0.14415618266731928,0.5727370608628596,47,1
0,52,0.3306673396022003,call_method,3,0.38828262212102854,0.040746355082588864,0.3306673396022003,0.4179606621289058,48,1
0,53,0.2519028250109069,update_method,3,0.3716474755609746,0.10063294212713074,0.2519028250109069,0.4981260885288779,49,1
0,54,0.14434315558950522,update_method,3,0.22196383423039023,0.06199824174078928,0.14434315558950522,0.29608629121489194,50,1
0,55,0.14434315558950522,create_method,4,0.249806209006126,0.07216945325876865,0.14434315558950522,0.3333333333333333,50,2
0,56,0.08129981942954356,call_method,4,0.2937779036684237,0.18295132661634608,0.08129981942954356,0.5175949606382313,51,1
0,57,0.08129981942954356,create_method,5,0.28502232293473895,0.1645709303141993,0.08129981942954356,0.5175949606382313,51,1
0,58,0.051339429280877424,call_method,5,0.14772504503695058,0.12951624525230943,0.051339429280877424,0.4009413762313075,52,1
0,59,0.03888759316687149,call_method,5,0.1385096927514748,0.08306133994251874,0.03888759316687149,0.23857692581885254,53,1
0,60,0,update_method,5,0.20922774918369988,0.12780834377676395,0.0,0.39872483325081187,54,1
0,61,0,update_method,5,0.27941379378769443,0.14699941366091426,0.0,0.4215371855745286,55,1
0,62,0.14522452595611482,call_method,5,0.2564584547953797,0.06946289023328266,0.14522452595611482,0.3391371879932228,56,1
0,63,0.050545187141113335,update_method,5,0.27643489949292366,0.12093703998947791,0.050545187141113335,0.3978257207863041,57,1
0,64,0.12994561036287194,call_method,5,0.29784190773292063,0.08597066802723452,0.12994561036287194,0.3716636494790854,58,1
0,65,0,call_method,5,0.20592607669561094,0.10654530645109835,0.0,0.3014654603927043,59,1
0,66,0.05506076315336467,remove_method,4,0.22413020522374655,0.15770708571933958,0.05506076315336467,0.42261436390504475,55,2
0,67,0.08487284349775698,call_method,4,0.2819967014709308,0.1488291357316185,0.08487284349775698,0.4942711699901634,56,1
0,68,0.04452852715496233,call_method,4,0.17078762982690365,0.10431607998947787,0.04452852715496233,0.3346831008476471,57,1
0,69,0.12407197107372747,call_method,4,0.28674404417047883,0.14647812874341132,0.12407197107372747,0.4571120735884898,58,1
0,70,0.03384018602269015,call_method,4,0.3058691717415364,0.1613671023018551,0.03384018602269015,0.45349769627042935,59,1
0,71,0.05607119160245386,update_method,4,0.2859406451347999,0.1881148981096986,0.05607119160245386,0.4836241948278586,60,1
0,72,0.12172896514733222,call_method,4,0.2756876400476899,0.13316857432703624,0.12172896514733222,0.4342635751558648,61,1
0,73,0,update_method,4,0.1218178480666174,0.07720401946354977,0.0,0.1969920972194645,62,1
0,74,0,call_method,4,0.2276808114786566,0.20677818174299825,0.0,0.46965403168792835,63,1
0,75,0.02110662120826448,call_method,4,0.20991830428391778,0.1802421985518194,0.02110662120826448,0.46604366031287914,64,1
0,76,0.13986588974696598,call_method,4,0.2632413122870541,0.11380807209343957,0.13986588974696598,0.4235483688069369,65,1
0,77,0.053300434339802444,update_method,4,0.2530321986872451,0.16472473455199813,0.053300434339802444,0.4550759171790361,66,1
0,78,0.036973468488402245,update_method,4,0.2879386956030635,0.2125016320627578,0.036973468488402245,0.5930464925962268,67,1
0,79,0.036973468488402245,create_method,5,0.2803509564824508,0.19067210085200842,0.036973468488402245,0.5930464925962268,67,1
0,80,0.09874618773132518,update_method,5,0.2620623064204946,0.0983177204696142,0.09874618773132518,0.3750835761434332,68,1
0,81,0,update_method,5,0.19377070732437895,0.11970318773154075,0.0,0.35645814470586823,69,1
0,82,0.021481828908680695,update_method,5,0.24244584145387052,0.12130024214210253,0.021481828908680695,0.3928303301235877,70,1
0,83,0,update_method,5,0.13927222380473125,0.12345707891664515,0.0,0.31576886942093674,71,1
0,84,0.07257228945807262,call_method,5,0.2290409290670242,0.08857297720128743,0.07257228945807262,0.29914640782783075,72,1
0,85,0,update_method,5,0.13920651497260253,0.13811201547211002,0.0,0.35798377752404753,73,1
0,86,0,update_method,5,0.09229688598476256,0.11151341179681211,0.0,0.3023600754039134,74,1
0,87,0.005907215668511739,update_method,5,0.22388169118615014,0.14136541948806658,0.005907215668511739,0.3594593987754887,75,1
0,88,0,update_method,5,0.24539020741083623,0.20193997136264694,0.0,0.4326079708589844,76,1
0,89,0,call_method,5,0.11774568563301109,0.12407156549016844,0.0,0.3058887050977299,77,1
0,90,0.021212822798727216,call_method,5,0.2564966198195404,0.17237509627180428,0.021212822798727216,0.4578475817556773,78,1
