sim,step,fmin,action,fnum,fmean,fstd,fmin,fmax,code_size,changes
0,0,0.7950791988654275,update_method,1,0.7950791988654275,0.0,0.7950791988654275,0.7950791988654275,1,1
0,1,0.13792077254885382,call_method,1,0.13792077254885382,0.0,0.13792077254885382,0.13792077254885382,2,1
0,2,1,call_method,1,1.0,0.0,1,1,3,1
0,3,0.47882584129056105,call_method,1,0.47882584129056105,0.0,0.47882584129056105,0.47882584129056105,4,1
0,4,1,update_method,1,1.0,0.0,1,1,5,1
0,5,0.9445755541122016,call_method,1,0.9445755541122016,0.0,0.9445755541122016,0.9445755541122016,6,1
0,6,1,update_method,1,1.0,0.0,1,1,7,1
0,7,1,update_method,1,1.0,0.0,1,1,8,1
0,8,0.32845050372400864,call_method,1,0.32845050372400864,0.0,0.32845050372400864,0.32845050372400864,9,1
0,9,1,update_method,1,1.0,0.0,1,1,10,1
0,10,0.08149535661585072,update_method,1,0.08149535661585072,0.0,0.08149535661585072,0.08149535661585072,11,1
0,11,0.5872575604938526,update_method,1,0.5872575604938526,0.0,0.5872575604938526,0.5872575604938526,12,1
0,12,0.7337075527166343,call_method,1,0.7337075527166343,0.0,0.7337075527166343,0.7337075527166343,13,1
0,13,1,call_method,1,1.0,0.0,1,1,14,1
0,14,0.9307669635957037,call_method,1,0.9307669635957037,0.0,0.9307669635957037,0.9307669635957037,15,1
0,15,0.2195161655327158,update_method,1,0.2195161655327158,0.0,0.2195161655327158,0.2195161655327158,16,1
0,16,0.6370975391184455,call_method,1,0.6370975391184455,0.0,0.6370975391184455,0.6370975391184455,17,1
0,17,0.13664596577457355,call_method,1,0.13664596577457355,0.0,0.13664596577457355,0.13664596577457355,18,1
0,18,0.7240812237869172,call_method,1,0.7240812237869172,0.0,0.7240812237869172,0.7240812237869172,19,1
0,19,1,update_method,1,1.0,0.0,1,1,20,1
0,20,1,update_method,1,1.0,0.0,1,1,21,1
0,21,1,update_method,1,1.0,0.0,1,1,22,1
0,22,1,create_method,2,1.0,0.0,1.0,1.0,22,1
0,23,0.09090961142326803,update_method,2,0.545454805711634,0.454545194288366,0.09090961142326803,1.0,23,1
0,24,0.09090961142326803,call_method,2,0.545454805711634,0.454545194288366,0.09090961142326803,1.0,24,1
0,25,0.07096667097349102,update_method,2,0.09452767973232593,0.023561008758834906,0.07096667097349102,0.11808868849116083,25,1
0,26,0.1476187849368588,update_method,2,0.4711894278062674,0.3235706428694086,0.1476187849368588,0.794760070675676,26,1
0,27,0.10785895076894668,call_method,2,0.5539294753844733,0.44607052461552665,0.10785895076894668,1.0,27,1
0,28,0,call_method,2,0.2478723811404096,0.2478723811404096,0.0,0.4957447622808192,28,1
